bathrooms,bedrooms,latitude,longitude,price,num_photos,num_features,num_description_words,interest_level
1.0,1,40.731700000000004,-73.9743,3250,8,7,112,0
1.0,1,40.7426,-73.9808,3495,0,3,19,0
1.0,1,40.6167,-73.955,1600,4,4,61,0
2.0,3,40.7413,-73.9779,4295,6,12,111,2
2.0,3,40.7104,-73.9876,4500,5,7,135,1
2.0,2,40.7815,-73.9791,4400,7,4,48,0
1.0,1,40.7276,-74.0001,2750,5,2,64,0
1.0,1,40.7536,-73.9682,2000,0,1,1,0
1.0,1,40.7516,-73.9394,3000,10,10,207,1
1.0,1,40.7705,-73.9485,2150,3,1,83,0
1.0,2,40.772,-73.9545,2490,5,1,62,2
1.0,1,40.7537,-73.974,2900,3,10,121,1
1.5,3,40.7113,-73.958,3508,5,7,32,0
1.0,0,40.7775,-73.9474,2025,4,4,35,1
2.0,3,40.7263,-73.9847,4125,7,1,58,0
1.0,1,40.6898,-73.9797,2895,10,15,54,1
1.0,0,40.7974,-73.9708,2100,4,5,129,0
1.0,0,40.732,-74.0019,2675,2,1,62,0
2.0,3,40.7244,-73.9942,6095,5,6,199,1
2.0,2,40.804,-73.9605,4062,18,6,81,0
2.0,2,40.7248,-73.9922,8065,0,6,1,0
1.5,3,40.7842,-73.948,4105,5,10,161,0
1.0,2,40.7179,-73.983,2885,4,2,167,0
1.0,2,40.7661,-73.9918,5103,6,5,170,0
1.0,2,40.7842,-73.9783,3000,7,3,74,1
1.0,0,40.8635,-73.8643,1195,3,1,49,0
1.0,0,40.7383,-73.9846,2250,4,11,53,1
1.0,1,40.7758,-73.9554,1995,1,3,26,0
1.0,3,40.8217,-73.9486,3300,0,2,1,0
1.0,1,40.7321,-73.9856,2300,5,1,94,0
1.0,1,40.6732,-73.9416,1495,6,2,56,2
1.0,2,40.7804,-73.9522,3497,6,9,88,0
1.0,2,40.756,-73.9687,2800,7,2,57,0
1.0,1,40.7916,-73.9402,1700,2,2,18,0
1.0,0,40.761,-73.999,2375,6,12,88,1
1.0,1,40.745,-73.9778,2999,5,9,104,1
1.0,1,40.7764,-73.9778,2900,4,1,51,1
2.0,2,40.7448,-73.9909,6528,8,5,112,0
1.0,0,40.7416,-73.9985,2300,4,4,45,0
1.5,2,40.7561,-73.964,3300,5,6,116,0
1.0,3,40.7206,-73.9883,4995,8,4,121,2
1.0,2,40.7354,-74.0032,3999,5,3,48,0
2.0,2,40.7756,-73.9846,6450,7,10,153,0
2.0,4,40.7152,-74.0116,8000,5,6,77,0
1.0,1,40.7674,-73.9903,3265,8,3,63,0
1.0,1,40.7355,-74.0058,4295,7,2,65,0
1.0,1,40.7098,-74.0179,3725,6,9,17,0
1.0,0,40.7267,-73.9885,2395,4,3,12,1
2.0,5,40.7297,-73.9753,7754,32,2,9,0
1.0,2,40.8163,-73.9416,2600,10,8,176,0
1.0,0,40.7298,-73.9874,1750,5,4,86,1
1.0,1,40.7679,-73.9598,4000,5,8,69,0
1.0,2,40.7587,-73.9838,3400,5,6,73,0
1.0,3,40.8142,-73.9598,2947,1,1,4,1
3.0,4,40.7575,-73.9625,6230,8,7,74,0
1.0,0,40.7672,-73.9679,2300,3,3,80,0
1.0,1,40.7711,-73.9541,2750,6,2,195,0
1.0,1,40.7406,-73.9822,3575,3,11,143,0
1.0,0,40.7775,-73.9784,2050,3,2,52,0
1.0,1,40.7439,-73.9743,3495,4,2,39,0
1.0,0,40.7832,-73.9482,1950,0,1,52,0
1.0,3,40.7287,-73.981,4200,4,0,110,1
1.0,2,40.732,-73.9884,4750,6,11,81,2
1.0,1,40.7075,-74.0059,3075,5,11,323,1
2.0,4,40.687,-73.9983,4500,8,3,161,0
2.0,2,40.7865,-73.9731,5950,12,4,132,0
2.0,3,40.7333,-73.9982,8500,0,2,1,0
1.0,1,40.7328,-73.9889,2975,4,3,122,1
1.0,2,40.8113,-73.9578,2850,3,4,82,1
1.0,1,40.7626,-73.9267,2395,4,6,88,2
1.5,2,40.8455,-73.9425,2475,7,2,20,0
2.0,2,40.787,-73.9741,5500,4,10,89,1
1.5,2,40.7751,-73.9787,2590,6,1,93,1
2.0,3,40.7673,-73.9922,6900,8,15,167,0
1.0,0,40.7704,-73.9566,2562,7,5,156,1
1.0,0,40.751,-73.9703,3950,8,5,107,0
2.0,2,40.7754,-73.9774,4500,4,4,33,0
2.0,3,40.6793,-73.9669,3800,9,3,221,1
1.0,0,40.7047,-74.0076,2723,5,10,115,0
1.0,3,40.7407,-73.9822,5500,7,4,76,0
1.0,2,40.742,-73.879,2250,6,6,53,0
1.0,2,40.7617,-73.9598,2995,3,3,65,0
1.0,0,40.7728,-73.981,2250,0,3,40,0
1.0,2,40.7661,-73.9461,2980,8,13,139,1
1.0,2,40.7959,-73.9495,3895,6,3,74,0
1.0,1,40.8152,-73.9471,2150,4,4,98,1
1.0,1,40.7175,-73.9521,3199,5,16,73,0
2.0,3,40.7593,-73.9962,4300,5,6,103,0
1.0,3,40.764,-73.9591,4475,5,3,80,0
2.0,4,40.7191,-74.0109,6000,5,11,82,1
1.0,1,40.7547,-73.9818,3475,7,12,108,0
1.0,0,40.7974,-73.9708,2100,5,4,103,0
2.0,4,40.6751,-73.9614,4098,12,3,42,1
1.0,1,40.7568,-73.9982,3695,16,1,9,0
1.0,1,40.7568,-73.9982,2800,7,13,80,1
1.0,2,40.7792,-73.9511,2895,5,4,130,0
1.0,1,40.7911,-73.9737,3200,5,12,66,0
1.0,1,40.7753,-73.954,2800,6,9,82,0
1.0,1,40.7838,-73.9534,4300,7,7,83,0
1.0,1,40.7756,-73.9829,2695,6,1,87,0
1.0,0,40.6881,-73.9794,2625,10,14,354,0
1.0,1,40.6785,-73.9748,2300,1,3,85,1
1.0,1,40.7539,-73.9677,3275,6,6,113,0
1.0,0,40.7606,-73.9963,2975,7,10,110,0
1.0,1,40.8294,-73.9404,2000,13,2,9,0
1.5,2,40.6949,-73.9724,3490,9,6,187,0
1.0,0,40.7056,-74.0162,2446,4,4,202,0
1.0,3,40.8024,-73.9651,4000,14,3,50,0
1.0,1,40.789,-73.9756,3425,8,5,26,0
1.0,4,40.7573,-74.022,6200,4,10,106,0
1.0,2,40.8397,-73.9429,2595,10,11,122,0
2.0,3,40.6567,-74.0043,2495,14,4,76,2
1.0,2,40.7166,-73.9998,2450,6,5,23,2
1.0,0,40.7322,-73.9876,2700,3,3,115,0
1.0,2,40.7593,-73.9962,3500,6,10,185,0
1.0,0,40.762,-73.9636,2628,0,3,2,0
1.0,0,40.7658,-73.9781,3500,0,2,9,0
1.0,1,40.6821,-73.9493,2200,7,4,252,1
1.0,2,40.7292,-73.98,4399,6,6,59,0
2.0,3,40.7279,-73.9794,5495,8,6,96,0
1.0,1,40.7778,-73.9781,3100,6,7,143,1
1.0,1,40.7037,-73.9894,3620,4,12,100,0
1.0,0,40.7663,-73.9876,1825,2,0,57,1
3.0,4,40.7797,-73.9446,7895,0,9,1,0
1.0,2,40.7131,-73.9961,2799,4,2,64,0
1.0,2,40.7166,-74.0049,3295,2,12,52,2
1.0,1,40.7805,-73.9487,2250,4,1,203,0
1.0,1,40.7708,-73.9495,2175,4,3,113,2
3.0,2,40.7161,-73.9562,5700,9,1,179,0
2.0,3,40.7844,-73.9497,4000,6,10,130,0
1.0,2,40.7376,-73.9738,2850,6,10,145,0
1.0,2,40.6706,-73.992,3000,11,4,67,1
1.0,2,40.739,-73.9821,3775,0,0,77,0
1.0,0,40.7136,-74.0094,2935,5,7,55,0
1.0,0,40.7681,-73.9563,2595,3,1,117,0
1.0,1,40.7714,-73.9929,5000,7,8,60,0
1.0,1,40.7439,-73.9743,3290,6,8,33,1
1.0,1,40.7878,-73.9763,3000,3,3,126,0
2.5,2,40.7634,-73.9596,8650,9,9,93,0
1.0,2,40.6483,-74.0123,1800,4,5,188,1
2.0,2,40.7385,-73.9836,15995,0,4,13,0
1.0,1,40.7382,-74.0023,4050,4,6,67,0
1.0,1,40.73,-73.9804,2795,6,9,88,1
1.0,1,40.8825,-73.9037,1395,8,0,62,2
1.0,1,40.7273,-73.9798,2650,5,0,41,0
1.0,1,40.7627,-73.9904,2400,0,0,9,0
2.0,2,40.7564,-73.9631,4900,8,5,115,1
1.0,3,40.707300000000004,-74.0046,3800,7,11,125,1
1.0,2,40.7536,-73.9682,2575,3,1,63,0
1.0,0,40.7674,-73.9837,2450,5,5,121,1
2.0,2,40.707300000000004,-74.0046,5170,8,4,170,0
2.0,5,40.8569,-73.9295,4000,10,11,191,0
1.0,0,40.7213,-73.9822,2100,5,1,52,0
3.0,3,40.7339,-73.9942,9500,3,8,70,0
1.0,1,40.7031,-73.8119,1500,11,0,50,2
1.0,0,40.6235,-74.0299,1500,9,3,65,2
1.0,2,40.7724,-73.9506,5500,1,3,65,0
1.0,1,40.7057,-74.0085,3525,2,12,218,0
1.0,3,40.6841,-73.9321,2900,11,0,116,0
1.0,0,40.7984,-73.9632,1795,0,3,80,0
1.0,2,40.7693,-73.9523,2500,5,3,32,1
2.0,3,40.7661,-73.9461,3995,9,15,113,1
2.0,3,40.7279,-73.9794,5495,4,6,4,0
1.0,2,40.7588,-73.9952,3500,8,6,143,2
1.0,3,40.7112,-73.9441,3499,9,0,96,0
1.0,1,40.7888,-73.9549,5000,6,10,125,0
1.0,2,40.7631,-73.9581,2800,5,0,1,1
1.0,1,40.7633,-73.9932,2895,4,3,50,0
1.0,1,40.7354,-74.0054,3695,3,5,168,0
1.0,2,40.7081,-73.9415,2600,4,1,84,1
1.0,1,40.8448,-73.942,2050,3,2,37,0
1.0,3,40.7599,-73.9923,3850,4,4,53,0
2.0,3,40.7741,-73.965,6995,6,14,54,1
1.0,1,40.7678,-73.9915,4309,10,5,62,0
1.0,1,40.8551,-73.9281,1475,6,0,50,2
1.0,1,40.6939,-73.9919,3150,3,3,94,0
1.0,2,40.7631,-73.9581,2800,8,2,53,0
1.0,3,40.7425,-73.9789,4500,8,6,105,1
1.0,1,40.7617,-73.9617,2350,6,2,43,0
1.0,0,40.8539,-73.9318,1275,4,0,59,2
1.0,1,40.7716,-73.9543,2700,12,4,76,0
1.0,2,40.7291,-73.9786,3695,7,2,127,0
1.0,1,40.7396,-73.9816,2995,4,5,92,0
1.0,0,40.7344,-74.0028,2725,7,5,128,1
1.0,1,40.7633,-73.9785,3195,5,6,134,0
1.0,0,40.7307,-73.9828,1995,4,1,72,1
2.0,3,40.7588,-73.9918,4495,7,14,121,1
1.0,0,40.739,-73.9791,2395,8,4,6,0
2.0,0,40.707300000000004,-74.0046,4800,0,2,9,0
1.5,2,40.7783,-73.947,3200,5,4,115,0
1.0,0,40.7756,-73.9846,2495,4,11,125,1
1.0,1,40.7595,-73.9887,2450,6,5,100,0
1.0,1,40.7327,-73.8638,2810,14,15,300,0
1.0,1,40.7242,-73.9946,3375,4,2,84,0
1.0,2,40.7276,-74.0001,3650,5,4,107,0
2.0,4,40.7612,-73.9978,5790,8,15,165,1
1.0,1,40.7477,-73.9939,2700,4,2,95,1
1.0,3,40.735,-73.9812,3300,7,11,65,2
1.0,3,40.7447,-73.9741,4595,3,3,154,0
1.0,1,40.7706,-73.9489,2155,0,3,12,0
1.0,2,40.7391,-74.0016,4350,4,5,94,0
1.0,3,40.6999,-73.9221,3000,15,0,27,0
1.0,1,40.7399,-73.9975,2700,7,3,29,0
1.0,1,40.7897,-73.9488,2350,6,4,66,0
2.0,4,40.7593,-73.9962,5800,5,11,93,0
1.0,1,40.6857,-73.9572,2150,5,4,137,1
1.0,1,40.7866,-73.9731,3800,3,4,119,0
1.0,1,40.7301,-73.9927,3000,3,5,91,1
1.0,1,40.7777,-73.9883,3295,4,9,68,1
1.0,0,40.7775,-73.9458,2265,3,6,252,0
1.0,2,40.8223,-73.94,1850,7,7,107,0
1.0,0,40.7781,-73.957,1800,3,2,83,2
1.0,1,40.7609,-73.9891,2495,6,2,51,0
1.0,1,40.7784,-73.9576,3100,10,5,79,1
1.0,0,40.7678,-73.987,1800,3,3,58,2
1.0,0,40.708,-74.0149,2492,4,7,113,0
2.0,3,40.7742,-73.9475,5100,5,6,80,0
1.0,1,40.7098,-74.0179,3100,5,4,74,1
1.5,2,40.778,-73.9465,3000,8,7,89,0
1.0,1,40.7439,-73.9743,3595,4,2,39,0
2.0,3,40.7984,-73.9713,5000,8,8,152,0
1.0,2,40.8464,-73.939,2200,5,2,141,1
1.0,1,40.731700000000004,-73.9743,3174,32,2,9,0
2.0,3,40.7993,-73.9604,3999,4,5,96,1
1.0,0,40.7488,-73.9734,3345,15,3,9,0
1.0,3,40.7594,-73.9712,4795,7,1,66,1
1.0,2,40.7216,-73.9819,3200,5,2,61,1
1.0,1,40.7067,-74.0071,3395,0,3,32,0
1.0,1,40.7344,-74.0001,3500,3,5,55,1
1.0,2,40.7289,-73.9804,2975,5,3,63,1
1.0,2,40.8325,-73.9406,2100,4,3,67,0
1.0,0,40.7538,-73.974,2300,5,5,35,0
1.0,2,40.7047,-74.0075,3003,5,6,80,0
1.0,3,40.7595,-73.9712,4795,6,3,26,0
2.0,3,40.7826,-73.9469,3990,5,11,76,1
1.0,1,40.7587,-74.0069,2050,7,0,32,0
1.0,1,40.7749,-73.9482,2500,5,1,14,1
1.0,2,40.7379,-73.9918,3295,5,0,85,2
1.0,2,40.7586,-73.9838,3450,7,7,47,0
2.0,2,40.7061,-74.0111,5198,13,14,67,0
1.0,3,40.7192,-73.9828,4301,16,5,111,1
1.0,2,40.7297,-73.986,3695,12,3,139,1
1.0,2,40.7528,-73.9709,3995,6,6,48,0
1.0,2,40.735,-73.9816,2950,4,1,135,2
1.0,1,40.7539,-73.9677,3725,3,5,63,0
1.0,1,40.7341,-73.9896,4850,6,7,80,0
1.0,1,40.7608,-73.9604,2900,4,1,92,1
3.0,4,40.753,-74.0037,7500,5,18,177,1
1.0,1,40.7783,-73.9523,2700,5,13,80,2
1.0,3,40.8358,-73.9453,3200,10,11,98,0
1.0,1,40.7889,-73.9755,3300,5,5,6,0
2.5,3,40.7816,-73.9559,18500,2,5,83,0
2.0,2,40.7709,-73.9917,4700,5,8,112,0
1.0,2,40.7675,-73.9607,3350,5,7,104,1
1.0,2,40.7645,-73.9833,3200,7,5,138,0
1.0,1,40.7299,-73.9819,2895,4,6,94,0
1.0,2,40.7447,-73.9741,3595,0,4,36,0
1.0,2,40.7313,-73.9889,3575,7,3,47,0
1.0,2,40.8014,-73.9663,3000,5,7,93,1
1.0,2,40.7631,-73.9866,4500,5,2,62,0
1.0,2,40.8198,-73.9578,2450,6,9,95,0
1.0,2,40.7751,-73.9886,3400,5,9,97,0
1.0,4,40.7831,-73.9449,3675,4,5,127,1
1.0,2,40.733,-74.0056,3795,0,6,1,0
1.0,0,40.6808,-73.9777,1850,10,0,60,1
1.0,0,40.7959,-73.9742,2600,0,3,44,0
1.0,2,40.6482,-74.0113,2000,9,0,9,1
1.0,0,40.7068,-74.0113,3085,7,21,92,0
1.0,1,40.7933,-73.9675,3790,0,11,1,0
1.0,0,40.7726,-73.926,1700,0,0,9,0
1.0,2,40.8011,-73.948,1150000,0,5,1,0
1.0,4,40.7347,-73.9813,5400,7,4,145,1
2.0,3,40.734,-73.9817,4895,3,7,74,0
1.5,3,40.7413,-73.9781,5000,6,8,71,0
1.0,1,40.7898,-73.9744,3495,6,4,146,0
1.0,1,40.7756,-73.9846,4062,8,13,134,0
1.0,2,40.7584,-73.9648,3500,8,3,58,0
1.0,1,40.723,-73.983,2895,4,3,163,0
1.0,1,40.7331,-74.0055,3695,3,3,24,0
1.0,0,40.8333,-73.9445,1400,0,3,24,1
1.0,1,40.8717,-73.878,1225,0,1,1,2
1.0,1,40.7656,-73.9256,1950,4,1,36,1
1.0,4,40.7401,-73.9887,5795,6,7,52,0
1.0,1,40.7091,-74.0182,3500,3,9,121,0
1.0,1,40.7477,-74.0009,2939,5,3,56,0
1.0,1,40.72,-73.9562,4293,6,4,260,0
1.0,0,40.7455,-73.9762,2275,0,3,31,0
1.0,1,40.7655,-73.972,2700,4,9,48,1
2.0,2,40.7356,-73.9789,4885,32,2,9,0
1.0,2,40.7488,-73.9956,3000,5,0,104,0
1.0,1,40.7791,-73.9803,3330,5,10,85,0
1.0,2,40.7238,-74.0043,3595,5,3,150,1
1.0,2,40.7547,-73.981,2995,2,3,54,0
2.0,3,40.7664,-73.9863,5995,8,5,101,0
1.0,1,40.7084,-74.0151,2367,3,13,94,2
1.0,1,40.7351,-73.978,5960,32,2,9,0
2.0,2,40.7148,-74.0063,7600,6,3,196,0
1.0,0,40.7628,-73.9769,3050,5,5,151,0
1.0,2,40.7418,-74.0024,4150,4,3,111,0
1.0,1,40.7756,-73.9829,2700,4,4,100,0
1.0,0,40.7756,-73.9846,2900,6,9,178,1
1.0,0,40.8989,-73.8456,1100,0,0,52,2
1.0,0,40.7277,-73.9859,2295,3,2,72,1
1.0,1,40.7633,-73.9628,3277,3,4,65,0
1.0,2,40.6937,-73.9988,2550,5,3,63,2
2.0,2,40.726,-73.9493,2750,7,6,126,2
1.0,2,40.7639,-73.9808,3100,5,13,123,1
1.0,0,40.6785,-73.9748,1900,1,0,47,0
1.0,1,40.7654,-73.9816,2900,5,6,117,0
1.0,1,40.7779,-73.9525,4500,0,8,1,0
1.0,1,40.761,-74.0002,2890,6,12,112,1
2.0,3,40.8013,-73.9606,4500,10,7,96,0
1.0,2,40.7198,-73.9891,3795,4,7,74,0
2.0,4,40.7401,-73.9793,6600,4,12,89,0
1.0,0,40.7334,-74.0047,3250,5,5,77,0
1.0,0,40.7297,-73.9999,2395,0,4,63,0
1.0,1,40.7627,-73.9611,2095,5,1,40,1
1.0,1,40.7394,-73.9813,2700,5,1,31,0
2.0,3,40.7266,-73.9872,6250,4,4,108,0
2.0,2,40.732,-73.8634,2965,12,23,395,1
1.0,2,40.7325,-73.9977,5395,35,3,9,0
1.0,0,40.69,-73.9919,2700,4,14,119,0
1.0,1,40.8455,-73.9415,1775,0,1,1,0
1.0,0,40.7633,-73.9775,2250,4,2,28,0
1.0,2,40.7803,-73.9466,2595,11,1,50,0
1.0,2,40.77,-73.9517,3100,7,1,58,0
1.0,2,40.8136,-73.9558,2650,4,3,67,0
1.0,2,40.7075,-74.0074,3108,11,12,78,0
2.0,3,40.7612,-73.9978,5198,10,15,270,0
1.0,3,40.737,-74.0016,6095,0,3,1,0
1.0,0,40.7062,-74.0099,2990,0,9,1,0
1.0,1,40.7603,-73.9968,3790,11,8,111,0
1.0,2,40.7902,-73.9677,4175,12,7,289,1
1.0,1,40.7631,-73.9768,3100,6,3,103,0
1.0,0,40.7568,-73.9982,2400,6,17,99,0
1.0,1,40.7777,-73.9767,4000,6,6,36,1
2.0,1,40.6891,-73.9675,2750,7,2,85,0
1.0,3,40.7074,-74.0069,3550,5,10,145,0
1.0,1,40.8644,-73.9248,1295,8,4,113,2
1.0,1,40.747,-73.9796,3200,5,8,71,0
1.0,2,40.726,-73.9892,4500,8,5,25,1
1.0,0,40.7216,-73.8448,1850,12,1,57,1
4.0,4,40.7708,-73.9818,27495,8,10,83,0
2.0,3,40.7751,-73.9847,10500,1,4,66,0
1.0,2,40.7488,-73.977,5500,7,10,67,0
1.0,2,40.7601,-73.99,3495,2,6,41,0
1.0,2,40.7445,-73.9746,3000,4,11,133,2
1.0,1,40.8272,-73.9397,1625,5,2,39,2
1.0,0,40.7655,-73.9916,1760,4,0,85,1
1.0,3,40.7083,-74.0149,3350,4,7,204,1
1.0,1,40.7664,-73.9871,2200,3,1,35,0
1.0,2,40.6444,-73.9278,1700,0,1,1,2
1.0,2,40.7034,-73.897,2100,5,2,33,1
1.0,2,40.7048,-73.919,2799,7,8,144,0
1.0,2,40.7978,-73.9689,3425,6,8,164,0
1.0,1,40.7845,-73.9785,2800,6,3,82,0
1.0,0,40.722,-73.9819,2395,3,3,105,0
1.0,1,40.7065,-74.0077,2695,6,15,127,2
1.0,1,40.707300000000004,-74.0046,3880,11,5,84,0
1.0,2,40.7045,-73.9264,2195,7,3,56,2
1.5,3,40.7165,-73.8553,4350,19,0,63,0
1.0,2,40.7439,-73.9743,3325,4,9,64,0
1.0,2,40.7286,-73.9849,3195,3,1,166,1
1.0,1,40.7382,-73.9965,5495,12,4,86,0
1.0,1,40.7339,-73.9765,3755,5,2,63,0
1.0,3,40.7674,-73.9839,3600,3,1,17,0
2.0,4,40.7429,-74.0028,7995,1,3,132,0
1.0,1,40.7273,-73.9467,2250,5,1,154,0
1.0,1,40.7077,-74.0166,6750,3,2,47,0
1.0,2,40.6693,-73.9808,3500,3,5,144,0
1.0,1,40.7655,-73.9785,3400,12,6,24,0
2.0,4,40.7928,-73.9659,6000,8,13,104,0
1.0,2,40.7231,-74.0044,3733,6,7,108,0
2.0,2,40.7243,-74.0103,8895,0,6,1,0
1.0,1,39.7996,-74.6248,2550,11,10,208,0
2.0,2,40.724,-74.0035,14125,6,6,90,0
1.0,1,40.7818,-73.9526,2599,5,2,31,0
1.0,1,40.7382,-73.9843,3495,5,3,50,0
1.0,1,40.7645,-73.9832,2700,0,2,1,0
1.0,2,40.7309,-73.9745,4100,13,6,67,2
1.0,0,40.5758,-73.9547,1550,8,9,91,2
1.0,2,40.7491,-73.9789,4300,4,5,77,0
1.0,2,40.6633,-73.9824,2050,3,1,58,0
1.0,2,40.7602,-73.9689,4900,5,6,63,0
1.0,2,40.7593,-73.9962,3500,7,10,90,0
1.0,1,40.7784,-73.988,2905,8,8,15,0
1.0,1,40.7487,-73.9777,2600,4,6,144,0
2.0,4,40.8374,-73.9436,3400,11,6,53,0
1.0,0,40.7568,-73.9982,2575,8,15,152,1
1.0,0,40.7344,-74.0035,3200,6,6,234,1
1.0,1,40.7746,-73.9497,2250,4,0,61,0
1.0,2,40.7372,-73.9981,5725,5,7,241,0
1.0,3,40.7378,-73.9877,5695,8,2,75,0
1.0,0,40.7637,-73.9847,2500,6,6,144,0
1.0,2,40.7823,-73.951,3800,5,12,120,0
1.0,0,40.7659,-73.9694,2700,4,6,119,0
1.0,1,40.7267,-73.8607,1667,15,3,9,1
2.5,4,40.6756,-73.9436,7385,18,10,667,0
1.0,0,40.7676,-73.9813,3295,5,11,139,1
2.0,2,40.761,-74.0002,3790,7,12,201,1
1.5,3,40.6781,-73.9526,2995,9,6,129,0
1.0,1,40.7538,-73.974,2750,4,3,147,0
1.0,0,40.7344,-74.0056,2500,5,5,61,0
1.0,1,40.7387,-74.0019,3450,3,2,97,0
1.0,1,40.7978,-73.969,2415,0,4,4,0
1.5,3,40.7436,-73.9727,4850,5,13,73,1
1.0,2,40.7554,-73.9677,2850,5,3,170,1
1.0,2,40.6664,-73.9785,3399,9,5,65,0
2.0,2,40.7488,-73.977,5500,4,5,120,0
1.0,1,40.7739,-73.9529,2650,5,3,101,0
1.0,1,40.5922,-73.9674,1770,4,4,57,1
1.0,1,40.7746,-73.9914,4888,9,4,303,0
1.0,0,40.8635,-73.8643,1195,0,1,47,0
1.0,0,40.7695,-73.9561,1950,4,6,63,1
2.0,2,40.7634,-73.9596,5123,5,3,207,0
1.0,1,40.7471,-73.9867,4295,8,4,39,0
1.0,1,40.7328,-73.9963,5700,9,6,70,0
1.0,1,40.7491,-73.9789,2950,4,4,60,0
2.0,2,40.761,-73.999,4000,7,12,132,1
1.0,2,40.7812,-73.953,2800,5,4,128,0
1.0,0,40.7413,-73.9779,2500,5,7,190,0
1.0,1,40.7957,-73.9705,3400,6,4,72,0
1.0,2,40.7056,-74.0162,3650,10,12,65,1
1.0,3,40.8247,-73.9509,2850,6,9,95,0
1.0,1,40.7074,-74.0069,3620,6,4,39,0
1.0,1,40.7724,-73.9546,2750,3,1,72,0
1.0,2,40.8159,-73.9438,2300,7,7,141,0
1.0,1,40.7437,-73.9851,4730,12,15,202,0
1.0,0,40.7528,-73.9709,2430,5,4,90,1
1.0,1,40.7902,-73.9495,2250,3,6,52,0
1.0,1,40.71,-74.0088,3400,5,7,73,0
2.5,4,40.72,-73.9836,6495,4,7,258,0
1.0,0,40.6838,-73.9666,2100,1,2,82,0
2.0,3,40.7608,-73.9861,5312,7,13,146,0
1.0,3,40.7652,-73.9897,4495,4,7,63,0
1.0,3,40.7391,-74.0016,6295,0,7,15,0
1.0,3,40.7594,-73.9712,4795,5,2,75,0
1.0,3,40.7015,-73.904,2400,7,10,146,0
1.0,1,40.7609,-73.9891,2550,3,0,115,0
1.0,0,40.7064,-74.01,3150,9,4,97,0
1.0,3,40.7761,-73.9548,3400,6,1,92,2
1.0,1,40.7671,-73.9529,2625,6,5,65,1
1.0,2,40.7701,-73.9484,2650,7,4,97,1
1.0,2,40.7545,-73.9984,2800,5,4,207,1
1.0,2,40.7562,-73.9968,3185,4,9,125,0
2.0,3,40.7539,-73.9659,5100,5,4,124,0
1.0,2,40.751,-73.8225,2350,8,1,15,0
1.0,2,40.7497,-73.9796,3200,6,11,45,0
1.0,1,40.7642,-73.9327,2600,6,13,99,0
2.0,3,40.7315,-73.9875,7995,10,4,110,1
1.0,0,40.7056,-74.0162,2284,5,9,119,2
2.0,3,40.7621,-73.9956,10000,0,14,124,0
1.0,2,40.727,-73.9488,2100,4,3,88,2
1.0,2,40.77,-73.9517,3050,9,4,170,1
3.0,3,40.7381,-73.992,13500,5,10,145,0
1.0,2,40.8504,-73.9353,1900,4,4,56,1
2.0,2,40.776,-73.9839,6200,6,6,83,0
1.0,1,40.7539,-73.9677,3400,5,7,71,0
2.0,3,40.7259,-73.9899,5958,9,4,176,0
1.0,1,40.761,-74.0002,3200,4,11,76,0
1.0,0,40.7111,-74.0055,3195,4,16,169,0
1.0,1,40.769,-73.9596,4400,3,3,42,0
2.0,5,40.7148,-74.008,9499,2,5,66,0
1.0,1,40.7236,-73.9826,2895,6,6,67,0
3.0,3,40.7483,-73.9747,7000,6,16,72,0
2.0,3,40.7643,-73.964,6500,4,5,81,0
2.0,1,40.8255,-73.9528,3125,3,1,54,0
1.0,1,40.7448,-73.9909,4181,10,5,39,0
1.0,2,40.7595,-73.9712,3995,5,1,24,0
1.0,1,40.7244,-73.9942,4295,0,4,87,0
1.0,0,40.7678,-73.9869,1875,5,3,53,0
1.0,1,40.7412,-73.9772,3050,6,5,101,0
1.0,2,40.7075,-74.0059,3595,4,10,37,0
1.0,0,40.7243,-73.9835,2200,3,3,55,0
1.0,3,40.7378,-73.9877,5600,4,8,104,0
2.0,0,40.7239,-73.9991,10000,2,5,68,0
1.0,1,40.753,-73.9958,3175,4,6,258,0
1.0,0,40.7706,-73.9599,2000,2,1,28,1
1.0,1,40.7784,-73.988,2795,8,13,280,1
1.0,4,40.7615,-73.9498,4695,13,3,107,0
1.0,1,40.7574,-73.968,2450,4,4,63,1
2.0,2,40.7321,-74.008,6295,6,10,103,0
1.0,2,40.7081,-74.0065,3400,6,9,103,0
1.0,1,40.7239,-74.0042,2950,5,2,89,1
1.0,1,40.7762,-73.9133,1995,6,5,48,1
1.0,1,40.6772,-73.9828,2100,3,3,69,1
1.0,2,40.726,-73.9892,2550,4,3,37,1
1.0,0,40.8679,-73.9249,1600,4,0,69,1
1.0,1,40.7668,-73.9841,4200,7,5,185,0
2.0,3,40.7716,-73.9506,5650,7,10,142,0
1.0,0,40.7681,-73.9563,2547,3,3,40,0
1.0,3,40.7378,-73.9877,5550,8,1,24,0
1.0,2,40.8068,-73.9532,2595,0,1,32,0
1.0,1,40.6505,-73.9641,1600,4,3,13,1
1.0,1,40.7288,-74.003,2800,0,1,1,0
1.0,3,40.7347,-74.0009,6150,3,3,26,0
1.0,0,40.7476,-73.976,1995,2,5,95,2
1.0,0,40.7976,-73.968,2350,4,5,63,0
1.0,0,40.7674,-73.9872,1601,4,1,29,2
2.0,3,40.7396,-73.9815,5100,8,10,201,1
2.0,3,40.7413,-73.9779,4295,6,12,111,1
